Date,Campaign,Campaign Type,Creative Format,Region,Country,Impressions,Clicks,CTR,Frequency,Reach,Spends,CPC,CPM,Views,Completion Rate,CPCV,CPS,Conversions,Revenue,ROAS,Viewability
31-Jan-26,DanubeH_Awareness_Rest Of Oman_STATIC_Ramadan_Fullback_PROS_Jan26,Awareness,Display,Rest Of Oman,United Arab Emirates,2064,3,0.15%,5.91,349,13,4.33,6.3,,,,,,,,91.44%
31-Jan-26,DanubeH_Awareness_Dubai_STATIC_Ramadan_SFF_PROS_Jan26,Awareness,Native,Dubai,United Arab Emirates,77360,447,0.58%,2.66,29053,533.78,1.19,6.9,,,,,,,,91.91%
31-Jan-26,DanubeH_Awareness_Abu DhabiDhabi_STATIC_Ramadan_SFF_PROS_Jan26,Awareness,Native,Abu Dhabi,United Arab Emirates,229850,1417,0.62%,2.74,83989,1585.97,1.12,6.9,,,,,,,,90.51%
31-Jan-26,DanubeH_Awareness_Rest Of United Arab Emirates_STATIC_Ramadan_SFF_PROS_Jan26,Awareness,Native,Rest Of United Arab Emirates,United Arab Emirates,54286,292,0.54%,2.82,19265,374.57,1.28,6.9,,,,,,,,89.12%
31-Jan-26,DanubeH_Awareness_Bahrain_EN_STATIC_Ramadan_SAF_PROS_Jan26,Awareness,Native,Bahrain EN,United Arab Emirates,11561,44,0.38%,2.94,3931,72.83,1.66,6.3,,,,,,,,90.89%
31-Jan-26,DanubeH_Awareness_Bahrain_AR_STATIC_Ramadan_SAF_PROS_Jan26,Awareness,Native,Bahrain AR,United Arab Emirates,"44,688",222,0.50%,2.77,16110,281.53,1.27,6.3,,,,,,,,90.82%
31-Jan-26,DanubeH_Awareness_Muscat_STATIC_Ramadan_Fullback_PROS_Jan26,Awareness,Native,Muscat,United Arab Emirates,24513,82,0.33%,5.20,4713,154.43,1.88,6.3,,,,,,,,91.81%
31-Jan-26,DanubeH_Awareness_Rest Of Oman_STATIC_Ramadan_Fullback_PROS_Jan26,Awareness,Native,Rest Of Oman,United Arab Emirates,4261,10,0.23%,5.92,720,26.84,2.68,6.3,,,,,,,,89.81%
31-Jan-26,DanubeH_Awareness_Dubai_HTML_Vertical_Ramadan_SFF_PROS_Jan26,Awareness,HTML-Vertical,Dubai,United Arab Emirates,332594,2162,0.65%,2.66,124908,2294.9,1.06,6.9,,,,,,,,91.12%
31-Jan-26,DanubeH_Awareness_Abu DhabiDhabi_HTML_Vertical_Ramadan_SFF_PROS_Jan26,Awareness,HTML-Vertical,Abu Dhabi,United Arab Emirates,988187,6847,0.69%,2.74,361091,6818.49,1,6.9,,,,,,,,91.15%
31-Jan-26,DanubeH_Awareness_Rest Of United Arab Emirates_HTML_Vertical_Ramadan_SFF_PROS_Jan26,Awareness,HTML-Vertical,Rest Of United Arab Emirates,United Arab Emirates,233393,1408,0.60%,2.82,82827,1610.41,1.14,6.9,,,,,,,,91.49%
31-Jan-26,DanubeH_Awareness_Muscat_HTML_Vertical_Ramadan_SFF_PROS_Jan26,Awareness,HTML-Vertical,Muscat,United Arab Emirates,105390,397,0.38%,5.20,20260,663.96,1.67,6.3,,,,,,,,90.87%
31-Jan-26,DanubeH_Awareness_Rest Of Oman_HTML_Vertical_Ramadan_SFF_PROS_Jan26,Awareness,HTML-Vertical,Rest Of Oman,United Arab Emirates,18318,50,0.27%,5.92,3095,115.4,2.31,6.3,,,,,,,,89.90%
31-Jan-26,DanubeH_Awareness_Bahrain_EN_HTML_Vertical_Ramadan_SAF_PROS_Jan26,Awareness,HTML-Vertical,Bahrain EN,United Arab Emirates,49702,215,0.43%,2.94,16902,313.12,1.46,6.3,,,,,,,,90.99%
31-Jan-26,DanubeH_Awareness_Bahrain_AR_HTML_Vertical_Ramadan_SAF_PROS_Jan26,Awareness,HTML-Vertical,Bahrain AR,United Arab Emirates,"192,125","1,067",0.56%,2.77,69259,1210.39,1.13,6.3,,,,,,,,91.71%
31-Jan-26,DanubeH_Awareness_Dubai_HTML_ProductCollect_Ramadan_SFF_PROS_Jan26,Awareness,HTML-ProductCollect,Dubai,United Arab Emirates,176667,1009,0.57%,2.66,66349,1219,1.21,6.9,,,,,,,,90.74%
31-Jan-26,DanubeH_Awareness_Abu DhabiDhabi_HTML_ProductCollect_Ramadan_SFF_PROS_Jan26,Awareness,HTML-ProductCollect,Abu Dhabi,United Arab Emirates,524906,3195,0.61%,2.74,191805,3621.85,1.13,6.9,,,,,,,,89.48%
31-Jan-26,DanubeH_Awareness_Rest Of United Arab Emirates_HTML_ProductCollect_Ramadan_SFF_PROS_Jan26,Awareness,HTML-ProductCollect,Rest Of United Arab Emirates,United Arab Emirates,123974,657,0.53%,2.82,43996,855.42,1.3,6.9,,,,,,,,89.16%
31-Jan-26,DanubeH_Awareness_Muscat_HTML_ProductCollect_Ramadan_SFF_PROS_Jan26,Awareness,HTML-ProductCollect,Muscat,United Arab Emirates,55981,185,0.33%,5.20,10762,352.68,1.91,6.3,,,,,,,,89.98%
31-Jan-26,DanubeH_Awareness_Rest Of Oman_HTML_ProductCollect_Ramadan_SFF_PROS_Jan26,Awareness,HTML-ProductCollect,Rest Of Oman,United Arab Emirates,9730,23,0.24%,5.92,1644,61.3,2.67,6.3,,,,,,,,90.13%
31-Jan-26,DanubeH_Awareness_Bahrain_EN_HTML_ProductCollect_Ramadan_SAF_PROS_Jan26,Awareness,HTML-ProductCollect,Bahrain EN,United Arab Emirates,26401,100,0.38%,2.94,8978,166.33,1.66,6.3,,,,,,,,90.32%
31-Jan-26,DanubeH_Awareness_Bahrain_AR_HTML_ProductCollect_Ramadan_SAF_PROS_Jan26,Awareness,HTML-ProductCollect,Bahrain AR,United Arab Emirates,"102,053",499,0.49%,2.77,36788,642.93,1.29,6.3,,,,,,,,89.56%
18-Feb-26,DanubeH_Awareness_STATIC_Dubai_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Dubai,United Arab Emirates,11935,74,0.62%,2.94,4060,82.35,1.11,6.9,,,,,,,,91.96%
18-Feb-26,DanubeH_Awareness_STATIC_Abu DhabiDhabi&AlAin_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Abu Dhabi,United Arab Emirates,10000,63,0.63%,2.94,3401,69,1.10,6.9,,,,,,,,91.06%
18-Feb-26,DanubeH_Awareness_HTML_Sharjah_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Sharjah,United Arab Emirates,11897,69,0.58%,2.99,3979,82.09,1.19,6.9,,,,,,,,90.42%
18-Feb-26,DanubeH_Awareness_STATIC_Rest Of United Arab Emirates_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Rest Of United Arab Emirates,United Arab Emirates,9833,59,0.60%,3.10,3172,67.85,1.15,6.9,,,,,,,,89.16%
18-Feb-26,DanubeH_Awareness_STATIC_BH_SD_EN_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Display,Bahrain EN,Bahrain,9344,57,0.61%,3.20,2920,58.87,1.03,6.3,,,,,,,,89.49%
18-Feb-26,DanubeH_Awareness_STATIC_BH_SD_AR_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Display,Bahrain AR,Bahrain,5088,29,0.57%,2.94,1731,32.05,1.11,6.3,,,,,,,,90.75%
19-Feb-26,DanubeH_Awareness_STATIC_Dubai_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Dubai,United Arab Emirates,32995,199,0.60%,2.96,11133,227.67,1.14,6.9,,,,,,,,91.80%
19-Feb-26,DanubeH_Awareness_STATIC_Abu DhabiDhabi&AlAin_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Abu Dhabi,United Arab Emirates,13273,83,0.63%,2.82,4711,91.58,1.10,6.9,,,,,,,,90.88%
19-Feb-26,DanubeH_Awareness_Static_Sharjah_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Sharjah,United Arab Emirates,17428,94,0.54%,2.94,5935,120.25,1.28,6.9,,,,,,,,90.93%
19-Feb-26,DanubeH_Awareness_STATIC_Rest Of United Arab Emirates_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Rest Of United Arab Emirates,United Arab Emirates,9973,56,0.56%,2.95,3377,68.81,1.23,6.9,,,,,,,,89.51%
19-Feb-26,DanubeH_Awareness_Static_Muscat_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Native,Muscat,Oman,37854,221,0.58%,2.97,12745,238.48,1.08,6.3,,,,,,,,89.43%
19-Feb-26,DanubeH_Awareness_Static_Rest Of Oman_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Native,Rest Of Oman,Oman,9100,50,0.55%,3.10,2935,57.33,1.15,6.3,,,,,,,,91.06%
19-Feb-26,DanubeH_Awareness_STATIC_BH_SD_EN_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Native,Bahrain EN,Bahrain,6377,37,0.58%,2.85,2235,40.18,1.09,6.3,,,,,,,,91.06%
19-Feb-26,DanubeH_Awareness_STATIC_BH_SD_AR_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Native,Bahrain AR,Bahrain,10849,59,0.54%,2.82,3850,68.35,1.16,6.3,,,,,,,,90.67%
19-Feb-26,DanubeH_Awareness_STATIC_Dubai_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Dubai,United Arab Emirates,33165,219,0.66%,2.96,11190,228.84,1.04,6.9,,,,,,,,91.92%
19-Feb-26,DanubeH_Awareness_STATIC_Abu DhabiDhabi&AlAin_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Abu Dhabi,United Arab Emirates,13342,92,0.69%,2.82,4735,92.06,1.00,6.9,,,,,,,,91.32%
19-Feb-26,DanubeH_Awareness_Static_Sharjah_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Sharjah,United Arab Emirates,17517,104,0.59%,2.94,5965,120.87,1.16,6.9,,,,,,,,89.78%
19-Feb-26,DanubeH_Awareness_STATIC_Rest Of United Arab Emirates_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Rest Of United Arab Emirates,United Arab Emirates,10025,61,0.61%,2.95,3395,69.17,1.13,6.9,,,,,,,,89.03%
19-Feb-26,DanubeH_Awareness_Static_Muscat_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Display,Muscat,Oman,38048,242,0.64%,2.97,12811,239.7,0.99,6.3,,,,,,,,90.19%
19-Feb-26,DanubeH_Awareness_Static_Rest Of Oman_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Display,Rest Of Oman,Oman,9146,54,0.59%,3.10,2951,57.62,1.07,6.3,,,,,,,,89.23%
19-Feb-26,DanubeH_Awareness_STATIC_BH_SD_EN_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Display,Bahrain EN,Bahrain,6410,41,0.64%,2.85,2247,40.38,0.98,6.3,,,,,,,,90.70%
19-Feb-26,DanubeH_Awareness_STATIC_BH_SD_AR_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Display,Bahrain AR,Bahrain,10905,65,0.60%,2.82,3870,68.7,1.06,6.3,,,,,,,,89.88%
20-Feb-26,DanubeH_Awareness_STATIC_Dubai_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Dubai,United Arab Emirates,40798,263,0.64%,3.00,13588,281.51,1.07,6.9,,,,,,,,90.88%
20-Feb-26,DanubeH_Awareness_STATIC_Abu DhabiDhabi&AlAin_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Abu Dhabi,United Arab Emirates,8655,56,0.65%,3.40,2546,59.72,1.07,6.9,,,,,,,,90.13%
20-Feb-26,DanubeH_Awareness_Static_Sharjah_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Sharjah,United Arab Emirates,13737,77,0.56%,2.78,4944,94.79,1.23,6.9,,,,,,,,89.89%
20-Feb-26,DanubeH_Awareness_STATIC_Rest Of United Arab Emirates_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Rest Of United Arab Emirates,United Arab Emirates,11992,70,0.58%,2.66,4507,82.74,1.18,6.9,,,,,,,,89.19%
20-Feb-26,DanubeH_Awareness_Static_Muscat_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Native,Muscat,Oman,22631,150,0.66%,2.91,7772,142.58,0.95,6.3,,,,,,,,91.52%
20-Feb-26,DanubeH_Awareness_Static_Rest Of Oman_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Native,Rest Of Oman,Oman,24708,146,0.59%,2.96,8350,155.66,1.07,6.3,,,,,,,,89.15%
20-Feb-26,DanubeH_Awareness_STATIC_BH_SD_EN_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Native,Bahrain EN,Bahrain,11837,76,0.64%,2.89,4099,74.57,0.98,6.3,,,,,,,,91.57%
20-Feb-26,DanubeH_Awareness_STATIC_BH_SD_AR_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Native,Bahrain AR,Bahrain,4375,25,0.57%,3.42,1279,27.56,1.10,6.3,,,,,,,,89.92%
20-Feb-26,DanubeH_Awareness_STATIC_Dubai_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Dubai,United Arab Emirates,29545,195,0.66%,3.00,9840,203.86,1.05,6.9,,,,,,,,90.67%
20-Feb-26,DanubeH_Awareness_STATIC_Abu DhabiDhabi&AlAin_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Abu Dhabi,United Arab Emirates,6268,41,0.65%,3.40,1844,43.25,1.05,6.9,,,,,,,,90.05%
20-Feb-26,DanubeH_Awareness_Static_Sharjah_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Sharjah,United Arab Emirates,9947,58,0.58%,2.78,3580,68.63,1.18,6.9,,,,,,,,90.77%
20-Feb-26,DanubeH_Awareness_STATIC_Rest Of United Arab Emirates_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Rest Of United Arab Emirates,United Arab Emirates,8685,52,0.60%,2.66,3264,59.93,1.15,6.9,,,,,,,,90.23%
20-Feb-26,DanubeH_Awareness_Static_Muscat_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Display,Muscat,Oman,16388,111,0.68%,2.91,5628,103.24,0.93,6.3,,,,,,,,89.48%
20-Feb-26,DanubeH_Awareness_Static_Rest Of Oman_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Display,Rest Of Oman,Oman,17893,109,0.61%,2.96,6046,112.73,1.03,6.3,,,,,,,,91.61%
20-Feb-26,DanubeH_Awareness_STATIC_BH_SD_EN_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Display,Bahrain EN,Bahrain,8572,57,0.66%,2.89,2968,54,0.95,6.3,,,,,,,,89.63%
20-Feb-26,DanubeH_Awareness_STATIC_BH_SD_AR_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Display,Bahrain AR,Bahrain,3169,18,0.57%,3.42,926,19.96,1.11,6.3,,,,,,,,89.99%
21-Feb-26,DanubeH_Awareness_STATIC_Dubai_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Dubai,United Arab Emirates,18680,119,0.64%,2.98,6268,128.89,1.08,6.9,,,,,,,,90.43%
21-Feb-26,DanubeH_Awareness_STATIC_Abu DhabiDhabi&AlAin_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Abu Dhabi,United Arab Emirates,11191,73,0.65%,2.99,3743,77.22,1.06,6.9,,,,,,,,89.24%
21-Feb-26,DanubeH_Awareness_Static_Sharjah_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Sharjah,United Arab Emirates,13500,77,0.57%,2.89,4671,93.15,1.21,6.9,,,,,,,,90.78%
21-Feb-26,DanubeH_Awareness_STATIC_Rest Of United Arab Emirates_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Rest Of United Arab Emirates,United Arab Emirates,7934,47,0.59%,2.94,2698,54.74,1.16,6.9,,,,,,,,91.72%
21-Feb-26,DanubeH_Awareness_Static_Muscat_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Native,Muscat,Oman,19751,124,0.63%,2.95,6695,124.43,1.00,6.3,,,,,,,,91.96%
21-Feb-26,DanubeH_Awareness_Static_Rest Of Oman_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Native,Rest Of Oman,Oman,10160,60,0.59%,3.00,3387,64.01,1.07,6.3,,,,,,,,90.06%
21-Feb-26,DanubeH_Awareness_STATIC_BH_SD_EN_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Native,Bahrain EN,Bahrain,4757,30,0.63%,2.94,1618,29.97,1.00,6.3,,,,,,,,91.12%
21-Feb-26,DanubeH_Awareness_STATIC_BH_SD_AR_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Native,Bahrain AR,Bahrain,11048,63,0.57%,2.95,3745,69.6,1.10,6.3,,,,,,,,91.61%
21-Feb-26,DanubeH_Awareness_STATIC_Dubai_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Dubai,United Arab Emirates,24998,163,0.65%,2.98,8389,172.49,1.06,6.9,,,,,,,,89.10%
21-Feb-26,DanubeH_Awareness_STATIC_Abu DhabiDhabi&AlAin_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Abu Dhabi,United Arab Emirates,14976,99,0.66%,2.99,5009,103.33,1.04,6.9,,,,,,,,91.12%
21-Feb-26,DanubeH_Awareness_Static_Sharjah_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Sharjah,United Arab Emirates,18067,105,0.58%,2.89,6251,124.66,1.19,6.9,,,,,,,,91.05%
21-Feb-26,DanubeH_Awareness_STATIC_Rest Of United Arab Emirates_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Rest Of United Arab Emirates,United Arab Emirates,10618,64,0.60%,2.94,3611,73.26,1.14,6.9,,,,,,,,90.76%
21-Feb-26,DanubeH_Awareness_Static_Muscat_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Display,Muscat,Oman,26432,169,0.64%,2.95,8960,166.52,0.99,6.3,,,,,,,,90.02%
21-Feb-26,DanubeH_Awareness_Static_Rest Of Oman_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Display,Rest Of Oman,Oman,13597,82,0.60%,3.00,4532,85.66,1.04,6.3,,,,,,,,91.42%
21-Feb-26,DanubeH_Awareness_STATIC_BH_SD_EN_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Display,Bahrain EN,Bahrain,6367,41,0.64%,2.94,2166,40.11,0.98,6.3,,,,,,,,91.85%
21-Feb-26,DanubeH_Awareness_STATIC_BH_SD_AR_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Display,Bahrain AR,Bahrain,14785,86,0.58%,2.95,5012,93.15,1.08,6.3,,,,,,,,91.72%
21-Feb-26,DanubeH_Awareness_HTML_Dubai_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Dubai,United Arab Emirates,67259,428,0.64%,2.98,22571,464.09,1.08,6.9,,,,,,,,89.70%
21-Feb-26,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Abu Dhabi,United Arab Emirates,40295,260,0.65%,2.99,13476,278.04,1.07,6.9,,,,,,,,90.16%
21-Feb-26,DanubeH_Awareness_HTML_Sharjah_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Sharjah,United Arab Emirates,48609,276,0.57%,2.89,16820,335.4,1.22,6.9,,,,,,,,91.53%
21-Feb-26,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Rest Of United Arab Emirates,United Arab Emirates,28567,168,0.59%,2.94,9716,197.11,1.17,6.9,,,,,,,,91.21%
21-Feb-26,DanubeH_Awareness_HTML_Muscat_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Muscat,Oman,71118,446,0.63%,2.95,24108,448.04,1.00,6.3,,,,,,,,89.92%
21-Feb-26,DanubeH_Awareness_HTML_Rest Of Oman_Haayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Rest Of Oman,Oman,36582,215,0.59%,3.00,12194,230.47,1.07,6.3,,,,,,,,90.28%
21-Feb-26,DanubeH_Awareness_HTML_BH_SD_EN_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Bahrain EN,Bahrain,17130,107,0.62%,2.94,5827,107.92,1.01,6.3,,,,,,,,90.40%
21-Feb-26,DanubeH_Awareness_HTML_BH_SD_AR_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Bahrain AR,Bahrain,39781,226,0.57%,2.95,13485,250.62,1.11,6.3,,,,,,,,89.41%
22-Feb-26,DanubeH_Awareness_STATIC_Dubai_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Dubai,United Arab Emirates,62313,334,0.54%,3.00,20746,429.96,1.29,6.9,,,,,,,,90.72%
22-Feb-26,DanubeH_Awareness_STATIC_Abu DhabiDhabi&AlAin_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Abu Dhabi,United Arab Emirates,33873,195,0.58%,3.23,10472,233.72,1.20,6.9,,,,,,,,91.42%
22-Feb-26,DanubeH_Awareness_Static_Sharjah_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Sharjah,United Arab Emirates,43129,251,0.58%,3.02,14275,297.59,1.19,6.9,,,,,,,,89.85%
22-Feb-26,DanubeH_Awareness_STATIC_Rest Of United Arab Emirates_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Native,Rest Of United Arab Emirates,United Arab Emirates,29896,155,0.52%,3.31,9023,206.28,1.33,6.9,,,,,,,,91.35%
22-Feb-26,DanubeH_Awareness_Static_Muscat_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Native,Muscat,Oman,49150,268,0.55%,2.98,16519,309.65,1.16,6.3,,,,,,,,91.41%
22-Feb-26,DanubeH_Awareness_Static_Rest Of Oman_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Native,Rest Of Oman,Oman,12497,62,0.50%,3.00,4166,78.73,1.27,6.3,,,,,,,,89.35%
22-Feb-26,DanubeH_Awareness_STATIC_BH_SD_EN_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Native,Bahrain EN,Bahrain,11566,65,0.56%,3.00,3855,72.87,1.12,6.3,,,,,,,,90.64%
22-Feb-26,DanubeH_Awareness_STATIC_BH_SD_AR_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Native,Bahrain AR,Bahrain,15903,89,0.56%,3.08,5171,100.19,1.13,6.3,,,,,,,,90.82%
22-Feb-26,DanubeH_Awareness_STATIC_Dubai_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Dubai,United Arab Emirates,71212,397,0.56%,3.00,23709,491.36,1.24,6.9,,,,,,,,90.45%
22-Feb-26,DanubeH_Awareness_STATIC_Abu DhabiDhabi&AlAin_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Abu Dhabi,United Arab Emirates,38711,232,0.60%,3.23,11967,267.11,1.15,6.9,,,,,,,,90.78%
22-Feb-26,DanubeH_Awareness_Static_Sharjah_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Sharjah,United Arab Emirates,49289,298,0.60%,3.02,16314,340.09,1.14,6.9,,,,,,,,91.63%
22-Feb-26,DanubeH_Awareness_STATIC_Rest Of United Arab Emirates_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,Display,Rest Of United Arab Emirates,United Arab Emirates,34166,184,0.54%,3.31,10312,235.75,1.28,6.9,,,,,,,,90.10%
22-Feb-26,DanubeH_Awareness_Static_Muscat_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Display,Muscat,Oman,56169,318,0.57%,2.98,18878,353.86,1.11,6.3,,,,,,,,90.86%
22-Feb-26,DanubeH_Awareness_Static_Rest Of Oman_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,Display,Rest Of Oman,Oman,14281,74,0.52%,3.00,4760,89.97,1.22,6.3,,,,,,,,91.61%
22-Feb-26,DanubeH_Awareness_STATIC_BH_SD_EN_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Display,Bahrain EN,Bahrain,13218,77,0.58%,3.00,4405,83.27,1.08,6.3,,,,,,,,89.05%
22-Feb-26,DanubeH_Awareness_STATIC_BH_SD_AR_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,Display,Bahrain AR,Bahrain,18174,106,0.58%,3.08,5910,114.5,1.08,6.3,,,,,,,,90.83%
22-Feb-26,DanubeH_Awareness_HTML_Dubai_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Dubai,United Arab Emirates,58267,315,0.54%,3.00,19399,402.04,1.28,6.9,,,,,,,,91.46%
22-Feb-26,DanubeH_Awareness_HTML_Abu DhabiDhabi&AlAin_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Abu Dhabi,United Arab Emirates,31674,184,0.58%,3.23,9792,218.55,1.19,6.9,,,,,,,,89.92%
22-Feb-26,DanubeH_Awareness_HTML_Sharjah_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Sharjah,United Arab Emirates,40328,237,0.59%,3.02,13348,278.26,1.17,6.9,,,,,,,,90.40%
22-Feb-26,DanubeH_Awareness_HTML_Rest Of United Arab Emirates_SD_PROS_(FA)_(7pmto7am)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Rest Of United Arab Emirates,United Arab Emirates,27955,146,0.52%,3.31,8437,192.89,1.32,6.9,,,,,,,,89.57%
22-Feb-26,DanubeH_Awareness_HTML_Muscat_Hayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Muscat,Oman,45958,252,0.55%,2.98,15446,289.54,1.15,6.3,,,,,,,,89.31%
22-Feb-26,DanubeH_Awareness_HTML_Rest Of Oman_Haayakum_Ramadan_PROS_(FA)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Rest Of Oman,Oman,11685,59,0.50%,3.00,3895,73.62,1.25,6.3,,,,,,,,89.59%
22-Feb-26,DanubeH_Awareness_HTML_BH_SD_EN_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Bahrain EN,Bahrain,10815,61,0.56%,3.00,3604,68.13,1.12,6.3,,,,,,,,90.98%
22-Feb-26,DanubeH_Awareness_HTML_BH_SD_AR_PROS_(FA)_(8pmto8am)_Feb26-DAN003,Awareness,HTML-Horizontal Product Slider,Bahrain AR,Bahrain,14870,84,0.56%,3.07,4836,93.68,1.12,6.3,,,,,,,,89.59%
